age,ridge_surface_area,subduction_surface_area
257,5.062662756613197,5.061377726326241
256,5.072954377206088,5.075239283878402
255,5.091500192420037,5.089037564765048
254,5.091500192420037,5.089037564765048
253,5.091500192420037,5.089037564765048
252,5.091500192420037,5.089037564765048
251,5.091500192420037,5.089037564765048
250,5.091500192420037,5.089037564765048
249,4.5846952305806745,4.583975970000763
248,4.58454430707036,4.583656348194156
247,4.581821043157573,4.580833257715773
246,4.563377521218859,4.564024863770182
245,4.5567125274948355,4.562264249800745
244,4.5567125274948355,4.562264249800745
243,4.5567125274948355,4.562264249800745
242,4.5567125274948355,4.562264249800745
241,4.5567125274948355,4.562264249800745
240,4.563377521218859,4.562264249800745
239,4.579068101631323,4.577117542321836
238,4.579068101631323,4.577117542321836
237,4.579068101631323,4.577117542321836
236,4.579068101631323,4.577117542321836
235,4.579068101631323,4.577117542321836
234,4.579068101631323,4.577117542321836
233,4.560495661107916,4.558775897495137
232,4.540885247222759,4.543820638683269
231,4.527229214260697,4.528663261759611
230,4.513740621299263,4.513167478388575
229,4.362693027188494,4.372522764688285
228,3.706480735029025,3.7108594869305778
227,3.699175677501865,3.7088933574032312
226,3.697924672684887,3.707158616587939
225,3.6956083285377237,3.701779936616562
224,3.6897027175395674,3.6971236728722956
223,3.6897027175395674,3.6971236728722956
222,3.6897027175395674,3.6971236728722956
221,3.6897027175395674,3.6971236728722956
220,3.6897027175395674,3.6971236728722956
219,3.7445524834084463,3.7554469979318545
218,3.7445524834084463,3.7554469979318545
217,3.7445524834084463,3.7554469979318545
216,3.7445524834084463,3.7554469979318545
215,3.7445524834084463,3.7554469979318545
214,3.7445524834084463,3.7554469979318545
213,3.742556417002021,3.7536495788266246
212,3.7421485071474696,3.750297410185901
211,3.7399184193054054,3.7483963845444452
210,3.7242486276071087,3.7305374874270583
209,3.7141202994828446,3.7209354818585534
208,3.6506315212110634,3.657140249377601
207,3.6483460946457846,3.6534157347403773
206,3.6475480836927474,3.652259397166018
205,3.645712629672312,3.6516235705014806
204,3.6444895341420454,3.651395390568806
203,3.6432997227739388,3.6502790431715884
202,3.6427806448713143,3.6489831775613832
201,3.639924728737246,3.6469465340878315
200,3.6373290755279677,3.6451130196907986
199,3.4821785797551685,3.4847533769644454
198,2.7492427842640526,2.749783981816819
197,2.7463031088497827,2.7468553961773616
196,2.7410426416750697,2.7435135038324234
195,2.7387791985586705,2.740092751299419
194,2.7387791985586705,2.7371321635426886
193,2.7387791985586705,2.7371321635426886
192,2.7387791985586705,2.7371321635426886
191,2.7387791985586705,2.7371321635426886
190,2.7411302366558927,2.7371321635426886
189,2.787837825295294,2.743994087002153
188,2.7909380447008343,2.747466577528769
187,2.7953995745622313,2.7940725449289037
186,2.796671210321727,2.7962885196988645
185,2.7980329482960866,2.7969129411807687
184,2.798223407131094,2.8006428610963057
183,2.801066167906233,2.802125476166112
182,2.801955722253664,2.8037058261445984
181,2.805005618235763,2.8064012767292223
180,3.6298787109406145,3.632441166949837
179,3.875939259455008,3.8789212155691923
178,3.879076739151605,3.8801754696328
177,3.881303141232465,3.8815267601906616
176,4.039336542556705,4.077565402060344
175,4.0743331763818915,4.078779681563189
174,4.076967046983534,4.079543594677242
173,4.085697730152683,4.090916946224557
172,4.092388066234046,4.090916946224557
171,4.092388066234046,4.090916946224557
170,4.092388066234046,4.079543594677242
169,4.076967046983534,4.078779681563189
168,4.076967046983534,4.077565402060344
167,4.0743331763818915,4.027597359676659
166,3.7276520699935065,3.7233414022206044
165,3.724382135724267,3.6693860541642804
164,3.7195761926288053,3.6663442678812266
163,3.7195761926288053,3.6663442678812266
162,3.7195761926288053,3.6663442678812266
161,3.7195761926288053,3.6663442678812266
160,3.7195761926288053,3.7233414022206044
159,3.583802001905785,3.5856951698093122
158,3.5500834713999097,3.539902601350212
157,4.197270898132862,4.193010426176764
156,4.233089646510973,4.228365843627018
155,4.243348625276645,4.241649487357352
154,4.272912760354473,4.270809899835353
153,4.786142474670206,4.788375456921091
152,4.923986167976918,4.921907254189692
151,4.923986167976918,4.930967805657949
150,4.923986167976918,4.930967805657949
149,4.923986167976918,4.941567551576464
148,4.929610030820435,4.957153159620876
147,4.939395119229383,5.008140640121042
146,4.987939807266402,5.010156149851276
145,4.993409279904782,5.01845193427862
144,5.072512178206163,5.268717148798591
143,5.081293545822576,5.2763467192421905
142,5.2441342949717065,5.459171203588359
141,5.29297129585397,5.470962159761385
140,5.304430527660985,5.4914707482443434
139,5.384456602236554,5.568809842299064
138,5.423428184881092,5.622729257262427
137,6.271016759123939,6.243366028975845
136,6.31907919979483,6.329857972920016
135,6.32457860899135,6.359025752677964
134,6.33716456505978,6.379882619396033
133,6.379792986811203,6.4236383509607125
132,6.433829392770957,6.438046096568377
131,6.43615250446067,6.499530647970544
130,6.671215068264965,6.716089197985596
129,7.248180435853322,7.059304244082916
128,7.270026682936977,7.24339144338057
127,7.270026682936977,7.24339144338057
126,7.270026682936977,7.24339144338057
125,7.270026682936977,7.24339144338057
124,7.270026682936977,7.24339144338057
123,7.270026682936977,7.169864180241721
122,7.012368055835271,7.059304244082916
121,6.890384279105807,7.001238019169614
120,6.872488889901483,6.982844062228861
119,6.128960409671711,6.113607626663275
118,5.614489022781815,5.613991414156834
117,5.5976221933576955,5.596529708611738
116,5.536768749405422,5.528447463247026
115,5.517872694804819,5.499586806440871
114,5.352928499499885,5.354422137694252
113,5.352928499499885,5.354422137694252
112,5.352928499499885,5.354422137694252
111,5.352928499499885,5.354422137694252
110,5.352928499499885,5.354422137694252
109,5.520113769018105,5.594963825184009
108,5.5208797994657015,5.594963825184009
107,5.53311306421135,5.5975726237910495
106,5.563723297649525,5.599503339863332
105,5.570936577696298,5.599503339863332
104,5.570936577696298,5.599503339863332
103,5.563723297649525,5.5975726237910495
102,5.5523174443388115,5.594963825184009
101,5.53311306421135,5.590767005901858
100,5.5208797994657015,5.5819127638934
99,5.5208797994657015,5.498712544142412
98,4.614515454653613,4.620797609428206
97,4.614515454653613,4.620797609428206
96,4.6118430703915925,4.620797609428206
95,4.6118430703915925,4.613745699664012
94,4.6118430703915925,4.613745699664012
93,4.614515454653613,4.620797609428206
92,4.614795072922356,4.622255208621705
91,4.624017334225357,4.622339870938323
90,4.639038091966006,4.634531302862551
89,4.639038091966006,4.634531302862551
88,4.639038091966006,4.634531302862551
87,4.639038091966006,4.634531302862551
86,4.665899220478151,4.673431511025853
85,4.674224925832407,4.725678333036626
84,4.724190167660623,4.726593417263312
83,4.724190167660623,4.727531112837927
82,4.808679387898128,4.8385320729681025
81,4.808679387898128,4.8385320729681025
80,4.810306664846476,4.8385320729681025
79,4.821354090869304,4.8385320729681025
78,4.821354090869304,4.8385320729681025
77,4.982239592606087,4.987275959701287
76,4.982239592606087,4.987275959701287
75,4.982239592606087,4.987275959701287
74,4.982239592606087,4.987275959701287
73,4.982239592606087,4.987275959701287
72,5.10790293758777,5.11268466146606
71,5.10790293758777,5.11268466146606
70,5.10790293758777,5.11268466146606
69,5.10790293758777,5.11268466146606
68,5.128288635768642,5.130775829269685
67,5.128288635768642,5.130775829269685
66,5.10790293758777,5.11268466146606
65,5.087893224963425,5.091136592045795
64,5.085558296834745,5.0878234248789544
63,4.937050771310885,4.938263970470015
62,4.906456627607862,4.866931496123703
61,4.8165933279252044,4.790026663077047
60,4.488040998660386,4.454590471657038
59,4.488040998660386,4.454590471657038
58,4.488040998660386,4.454590471657038
57,4.488040998660386,4.454590471657038
56,4.488040998660386,4.454590471657038
55,4.436001026131798,4.4030875159722545
54,4.436001026131798,4.4030875159722545
53,4.436001026131798,4.4030875159722545
52,4.436001026131798,4.4030875159722545
51,4.375871888060383,4.3212899298070235
50,4.182582459543698,4.182734900972627
49,4.1708649537207245,4.16976800485755
48,4.139237191188269,4.1389595041819645
47,4.102821438819654,4.103932071675597
46,3.9124849705068385,3.907689081303556
45,3.898863883037011,3.9019500361278876
44,3.735580757718931,3.738913395568131
43,3.735580757718931,3.738913395568131
42,3.735580757718931,3.738913395568131
41,3.813833995789661,3.8244552466740673
40,3.843732006037549,3.8510183679231256
39,3.898863883037011,3.9019500361278876
38,3.9124849705068385,3.907689081303556
37,3.9124849705068385,3.907689081303556
36,3.934230159767866,3.9244153467970304
35,4.020667142942184,4.024398711481338
34,4.020667142942184,4.087136894695061
33,4.084190719840228,4.111900572955468
32,4.111597521092811,4.190297151935374
31,4.185431247503173,4.268055121349801
30,4.193463914093683,4.289102888346901
29,4.193463914093683,4.289102888346901
28,4.193463914093683,4.289102888346901
27,4.193463914093683,4.289102888346901
26,4.193463914093683,4.289102888346901
25,4.193463914093683,4.289102888346901
24,4.193463914093683,4.268055121349801
23,4.149041628806141,4.153279704464765
22,4.071266246555035,4.085481046175687
21,4.035932497656042,4.054789622711875
20,3.88090345960065,4.004356891716046
19,3.736422179178719,3.8245732610369676
18,3.637324798978906,3.5828248541066867
17,3.5633824369520415,3.502420178415569
16,3.528634832465896,3.4610790589467038
15,3.492334244499622,3.452316330049967
14,3.4082318742573987,3.452316330049967
13,3.4082318742573987,3.4475488973872457
12,3.4082318742573987,3.4475488973872457
11,3.4082318742573987,3.4338801160823027
10,3.4082318742573987,3.4338801160823027
9,3.4399739383451107,3.4475488973872457
8,3.4399739383451107,3.4475488973872457
7,3.4399739383451107,3.4475488973872457
6,3.4399739383451107,3.4475488973872457
5,3.4399739383451107,3.4475488973872457
4,3.4399739383451107,3.4338801160823027
3,3.322909465464193,3.334958555175308
2,3.322909465464193,3.334958555175308
1,3.306603780663219,3.285616262802575
0,3.306603780663219,3.274993938524606
